Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	Karyotype band	Chromosome/scaffold name	HGNC ID	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000225899	133623895	133626795	-1	q26.3	10	HGNC:33518	FRG2B	Q96QU4
ENSG00000131149	85169525	85676204	1	q24.1	16	HGNC:28979	GSE1	Q14687
ENSG00000136379	80679684	80755621	1	q25.1	15	HGNC:26925	ABHD17C	
ENSG00000166272	102743948	102834516	1	q24.32	10	HGNC:23510	WBP1L	Q9NX94
ENSG00000166272	102743948	102834516	1	q24.32	10	HGNC:23510	WBP1L	
ENSG00000136379	80679684	80755621	1	q25.1	15	HGNC:26925	ABHD17C	Q6PCB6
ENSG00000100216	38681957	38685421	1	q13.1	22	HGNC:18002	TOMM22	Q9NS69
ENSG00000275428	173	96948	-1		HSCHR12_4_CTG2			
ENSG00000134294	46358188	46372773	-1	q13.11	12	HGNC:13448	SLC38A2	
ENSG00000144619	2098813	3057959	1	p26.3	3	HGNC:2174	CNTN4	Q8IWV2
ENSG00000099330	17226213	17229219	1	p13.11	19	HGNC:26221	OCEL1	Q9H607
ENSG00000197958	127447674	127451406	-1	q33.3	9	HGNC:10302	RPL12	P30050
ENSG00000276371	171378	217852	-1		HSCHR12_4_CTG2	HGNC:30702	SINHCAF	Q9NP50
ENSG00000100802	22985894	23010166	-1	q11.2	14	HGNC:20162	C14orf93	
ENSG00000099330	17226213	17229219	1	p13.11	19	HGNC:26221	OCEL1	
ENSG00000084710	25042076	25159135	1	p23.3	2	HGNC:29155	EFR3B	Q9Y2G0
ENSG00000156265	29077221	29175889	1	q21.3	21	HGNC:16457	MAP3K7CL	
ENSG00000111879	118959763	119149387	-1	q22.31	6	HGNC:20991	FAM184A	Q8NB25
ENSG00000276371	171378	217852	-1		HSCHR12_4_CTG2	HGNC:30702	SINHCAF	
ENSG00000156265	29077221	29175889	1	q21.3	21	HGNC:16457	MAP3K7CL	P57077
ENSG00000103111	77190835	77202398	1	q23.1	16	HGNC:25020	MON1B	
ENSG00000197641	63586989	63604639	1	q21.33	18	HGNC:8944	SERPINB13	
ENSG00000171532	39603536	39609777	-1	q12	17	HGNC:7763	NEUROD2	Q15784
ENSG00000100804	23016543	23035230	-1	q11.2	14	HGNC:9542	PSMB5	
ENSG00000084710	25042076	25159135	1	p23.3	2	HGNC:29155	EFR3B	
ENSG00000135413	54630811	54634895	-1	q13.2	12	HGNC:16430	LACRT	
ENSG00000100804	23016543	23035230	-1	q11.2	14	HGNC:9542	PSMB5	P28074
ENSG00000068001	50317790	50322782	-1	p21.31	3	HGNC:5321	HYAL2	Q12891
ENSG00000102755	28300346	28495145	-1	q12.3	13	HGNC:3763	FLT1	P17948
ENSG00000197641	63586989	63604639	1	q21.33	18	HGNC:8944	SERPINB13	Q9UIV8
ENSG00000135413	54630811	54634895	-1	q13.2	12	HGNC:16430	LACRT	Q9GZZ8
ENSG00000105141	15049480	15058293	1	p13.12	19	HGNC:1502	CASP14	P31944
ENSG00000103111	77190835	77202398	1	q23.1	16	HGNC:25020	MON1B	Q7L1V2
ENSG00000104313	71197433	71592025	-1	q13.3	8	HGNC:3519	EYA1	Q99502
ENSG00000222028	23042212	23044060	1	q11.2	14	HGNC:31963	PSMB11	A5LHX3
ENSG00000102755	28300346	28495145	-1	q12.3	13	HGNC:3763	FLT1	
ENSG00000011347	61513714	61581148	-1	q12.2	11	HGNC:11514	SYT7	O43581
ENSG00000196208	11482341	11642788	1	p25.1	2	HGNC:24885	GREB1	
ENSG00000179933	23095505	23100456	1	q11.2	14	HGNC:20270	C14orf119	Q9NWQ9
ENSG00000283654	23099062	23104989	-1	q11.2	14	HGNC:53647	CIROP	A0A1B0GTW7
ENSG00000283654	23099062	23104989	-1	q11.2	14	HGNC:53647	CIROP	
ENSG00000068001	50317790	50322782	-1	p21.31	3	HGNC:5321	HYAL2	
ENSG00000185652	5432108	5521536	1	p13.31	12	HGNC:8023	NTF3	P20783
ENSG00000083635	44939249	44989471	-1	q14.12	13	HGNC:8057	NUFIP1	Q9UHK0
ENSG00000011347	61513714	61581148	-1	q12.2	11	HGNC:11514	SYT7	
ENSG00000009844	142147162	142224685	1	q24.1	6	HGNC:20954	VTA1	Q9NP79
ENSG00000133114	44989529	45037669	1	q14.12	13	HGNC:20298	GPALPP1	
ENSG00000009844	142147162	142224685	1	q24.1	6	HGNC:20954	VTA1	
ENSG00000094804	40287879	40304657	1	q21.2	17	HGNC:1744	CDC6	Q99741
ENSG00000094804	40287879	40304657	1	q21.2	17	HGNC:1744	CDC6	
ENSG00000104313	71197433	71592025	-1	q13.3	8	HGNC:3519	EYA1	
ENSG00000100427	50059391	50085426	-1	q13.33	22	HGNC:17082	MLC1	Q15049
ENSG00000186451	57060664	57075432	1	p14.3	3	HGNC:23221	SPATA12	Q7Z6I5
ENSG00000235194	23295652	23302859	-1	q11.2	14	HGNC:14943	PPP1R3E	Q9H7J1
ENSG00000235194	23295652	23302859	-1	q11.2	14	HGNC:14943	PPP1R3E	
ENSG00000100427	50059391	50085426	-1	q13.33	22	HGNC:17082	MLC1	
ENSG00000133114	44989529	45037669	1	q14.12	13	HGNC:20298	GPALPP1	Q8IXQ4
ENSG00000068383	132537787	132783480	1	q26.3	10	HGNC:6076	INPP5A	Q14642
ENSG00000068383	132537787	132783480	1	q26.3	10	HGNC:6076	INPP5A	
ENSG00000011198	43690108	43734371	1	p21.33	3	HGNC:21396	ABHD5	
ENSG00000124900	55883297	55891810	1	q12.1	11	HGNC:19023	TRIM51	Q9BSJ1
ENSG00000100842	23356403	23365752	-1	q11.2	14	HGNC:16898	EFS	O43281
ENSG00000064490	19192229	19201869	1	p13.11	19	HGNC:9987	RFXANK	
ENSG00000184939	68530090	68576072	1	q22.1	16	HGNC:23329	ZFP90	
ENSG00000178425	116100851	116249497	1	q22.1	6	HGNC:21556	NT5DC1	Q5TFE4
ENSG00000178425	116100851	116249497	1	q22.1	6	HGNC:21556	NT5DC1	
ENSG00000188342	45120510	45284893	1	q14.12	13	HGNC:4653	GTF2F2	P13984
ENSG00000188342	45120510	45284893	1	q14.12	13	HGNC:4653	GTF2F2	
ENSG00000180332	45192853	45201045	-1	q14.13	13	HGNC:23227	KCTD4	Q8WVF5
ENSG00000136830	127505339	127578989	-1	q34.11	9	HGNC:25282	NIBAN2	Q96TA1
ENSG00000206073	63637259	63644256	-1	q21.33	18	HGNC:10570	SERPINB4	P48594
ENSG00000206073	63637259	63644256	-1	q21.33	18	HGNC:10570	SERPINB4	
ENSG00000147570	66021553	66101245	1	q13.1	8	HGNC:24138	DNAJC5B	Q9UF47
ENSG00000281935	179	109258	1		HSCHR12_6_CTG2_1	HGNC:2941	DNAH10	
ENSG00000187024	127690348	127724873	-1	q34.11	9	HGNC:27039	PTRH1	
ENSG00000147570	66021553	66101245	1	q13.1	8	HGNC:24138	DNAJC5B	
ENSG00000011198	43690108	43734371	1	p21.33	3	HGNC:21396	ABHD5	Q8WTS1
ENSG00000148942	26667020	26723427	-1	p14.2	11	HGNC:28750	SLC5A12	Q1EHB4
ENSG00000108344	39980807	39997959	1	q21.1	17	HGNC:9560	PSMD3	O43242
ENSG00000148942	26667020	26723427	-1	p14.2	11	HGNC:28750	SLC5A12	
ENSG00000108344	39980807	39997959	1	q21.1	17	HGNC:9560	PSMD3	
ENSG00000276776	247546	304321	-1		HSCHR14_1_CTG1	HGNC:19859	TC2N	Q8N9U0
ENSG00000182022	124007668	124093598	-1	q26.13	10	HGNC:18137	CHST15	Q7LFX5
ENSG00000184939	68530090	68576072	1	q22.1	16	HGNC:23329	ZFP90	Q8TF47
ENSG00000149021	62405103	62423195	1	q12.3	11	HGNC:12523	SCGB1A1	
ENSG00000166091	23376773	23379772	1	q11.2	14	HGNC:19176	CMTM5	Q96DZ9
ENSG00000182022	124007668	124093598	-1	q26.13	10	HGNC:18137	CHST15	
ENSG00000149021	62405103	62423195	1	q12.3	11	HGNC:12523	SCGB1A1	P11684
ENSG00000276776	247546	304321	-1		HSCHR14_1_CTG1	HGNC:19859	TC2N	
ENSG00000206072	63647579	63726432	1	q21.33	18	HGNC:14221	SERPINB11	
ENSG00000274338	44832	248502	-1		HSCHR14_1_CTG1	HGNC:20500	CATSPERB	
ENSG00000196208	11482341	11642788	1	p25.1	2	HGNC:24885	GREB1	Q4ZG55
ENSG00000275035	92215	119498	-1		HSCHR12_6_CTG2_1	HGNC:29563	CCDC92	Q53HC0
ENSG00000187024	127690348	127724873	-1	q34.11	9	HGNC:27039	PTRH1	Q86Y79
ENSG00000153292	46997708	47042350	-1	p12.3	6	HGNC:18990	ADGRF1	Q5T601
ENSG00000275035	92215	119498	-1		HSCHR12_6_CTG2_1	HGNC:29563	CCDC92	
ENSG00000206072	63647579	63726432	1	q21.33	18	HGNC:14221	SERPINB11	Q96P15
ENSG00000160401	127706988	127716002	1	q34.11	9	HGNC:27843	CFAP157	Q5JU67
ENSG00000166091	23376773	23379772	1	q11.2	14	HGNC:19176	CMTM5	
ENSG00000160401	127706988	127716002	1	q34.11	9	HGNC:27843	CFAP157	
ENSG00000163935	52903572	53046750	-1	p21.1	3	HGNC:20255	SFMBT1	Q9UHJ3
ENSG00000142173	46098112	46132848	1	q22.3	21	HGNC:2212	COL6A2	P12110
ENSG00000103175	84294846	84329844	1	q24.1	16	HGNC:15466	WFDC1	Q9HC57
ENSG00000103175	84294846	84329844	1	q24.1	16	HGNC:15466	WFDC1	
ENSG00000103888	80779343	80951776	1	q25.1	15	HGNC:29213	CEMIP	Q8WUJ3
ENSG00000163935	52903572	53046750	-1	p21.1	3	HGNC:20255	SFMBT1	
ENSG00000133112	45333471	45341284	-1	q14.13	13	HGNC:12022	TPT1	P13693
ENSG00000274338	44832	248502	-1		HSCHR14_1_CTG1	HGNC:20500	CATSPERB	Q9H7T0
ENSG00000283434	88338416	88467594	1	p11.1	3	HGNC:53637	CSNKA2IP	A0A1B0GTH6
ENSG00000133112	45333471	45341284	-1	q14.13	13	HGNC:12022	TPT1	
ENSG00000142173	46098112	46132848	1	q22.3	21	HGNC:2212	COL6A2	
ENSG00000167094	127716079	127731590	1	q34.11	9	HGNC:26536	TTC16	Q8NEE8
ENSG00000103888	80779343	80951776	1	q25.1	15	HGNC:29213	CEMIP	
ENSG00000153292	46997708	47042350	-1	p12.3	6	HGNC:18990	ADGRF1	
ENSG00000259431	23555988	23560271	1	q11.2	14	HGNC:18987	THTPA	Q9BU02
ENSG00000259431	23555988	23560271	1	q11.2	14	HGNC:18987	THTPA	
ENSG00000178295	17753858	17788946	1	p24.2	2	HGNC:26881	GEN1	Q17RS7
ENSG00000206538	86876388	86991149	-1	p12.1	3	HGNC:24327	VGLL3	
ENSG00000129173	19224063	19241620	-1	p15.1	11	HGNC:24727	E2F8	A0AVK6
ENSG00000178295	17753858	17788946	1	p24.2	2	HGNC:26881	GEN1	
ENSG00000129173	19224063	19241620	-1	p15.1	11	HGNC:24727	E2F8	
ENSG00000177692	33488055	33491716	-1	q22.11	21	HGNC:1297	DNAJC28	Q9NX36
ENSG00000156471	96261902	96336995	1	q22.1	8	HGNC:9587	PTDSS1	P48651
ENSG00000160404	127731524	127735313	-1	q34.11	9	HGNC:11996	TOR2A	Q8N2E6
ENSG00000206538	86876388	86991149	-1	p12.1	3	HGNC:24327	VGLL3	A8MV65
ENSG00000156471	96261902	96336995	1	q22.1	8	HGNC:9587	PTDSS1	
ENSG00000064490	19192229	19201869	1	p13.11	19	HGNC:9987	RFXANK	O14593
ENSG00000196576	50274979	50307646	-1	q13.33	22	HGNC:9104	PLXNB2	O15031
ENSG00000117971	78624111	78727754	-1	q25.1	15	HGNC:1964	CHRNB4	P30926
ENSG00000160404	127731524	127735313	-1	q34.11	9	HGNC:11996	TOR2A	Q5JU69
ENSG00000117971	78624111	78727754	-1	q25.1	15	HGNC:1964	CHRNB4	
ENSG00000196576	50274979	50307646	-1	q13.33	22	HGNC:9104	PLXNB2	
ENSG00000160256	44940025	44976973	1	q22.3	21	HGNC:15811	SLX9	
ENSG00000163032	17539126	17657018	1	p24.2	2	HGNC:12722	VSNL1	P62760
ENSG00000163032	17539126	17657018	1	p24.2	2	HGNC:12722	VSNL1	
ENSG00000140948	87406246	87493024	-1	q24.2	16	HGNC:24134	ZCCHC14	
ENSG00000140948	87406246	87493024	-1	q24.2	16	HGNC:24134	ZCCHC14	Q8WYQ9
ENSG00000114480	81489703	81761645	-1	p12.2	3	HGNC:4180	GBE1	Q04446
ENSG00000057149	63655197	63661893	-1	q21.33	18	HGNC:10569	SERPINB3	P29508
ENSG00000114480	81489703	81761645	-1	p12.2	3	HGNC:4180	GBE1	
ENSG00000160256	44940025	44976973	1	q22.3	21	HGNC:15811	SLX9	Q9NSI2
ENSG00000176231	15944299	15950350	1	p13.12	19	HGNC:15388	OR10H4	
ENSG00000157570	44726465	44932423	1	p11.2	11	HGNC:20660	TSPAN18	
ENSG00000178690	54587757	54599493	1	q21.2	18	HGNC:26808	DYNAP	
ENSG00000176231	15944299	15950350	1	p13.12	19	HGNC:15388	OR10H4	Q8NGA5
ENSG00000066651	125986479	126203817	1	q22.32	6	HGNC:21080	TRMT11	Q7Z4G4
ENSG00000066651	125986479	126203817	1	q22.32	6	HGNC:21080	TRMT11	
ENSG00000178690	54587757	54599493	1	q21.2	18	HGNC:26808	DYNAP	Q8N1N2
ENSG00000141979	16479067	16628204	-1	p13.11	19			
ENSG00000196547	90902218	90922584	1	q26.1	15	HGNC:6825	MAN2A2	
ENSG00000164761	118923557	118951885	-1	q24.12	8	HGNC:11909	TNFRSF11B	O00300
ENSG00000135686	84648511	84667686	1	q24.1	16	HGNC:17844	KLHL36	Q8N4N3
ENSG00000164761	118923557	118951885	-1	q24.12	8	HGNC:11909	TNFRSF11B	
ENSG00000135686	84648511	84667686	1	q24.1	16	HGNC:17844	KLHL36	
ENSG00000157570	44726465	44932423	1	p11.2	11	HGNC:20660	TSPAN18	Q96SJ8
ENSG00000285281	20168	64017	-1		HSCHR14_8_CTG1	HGNC:17720	SGPP1	Q9BX95
ENSG00000157542	37607373	38121345	-1	q22.13	21	HGNC:6267	KCNJ6	P48051
ENSG00000268790	16577642	16660115	-1	p13.11	19			
ENSG00000182199	57229573	57234935	1	q13.3	12	HGNC:10852	SHMT2	P34897
ENSG00000124780	39299001	39314461	-1	p21.2	6	HGNC:14465	KCNK17	Q96T54
ENSG00000168404	74671855	74700960	-1	q23.1	16	HGNC:26617	MLKL	Q8NB16
ENSG00000105058	16185380	16192046	1	p13.11	19	HGNC:24563	FAM32A	Q9Y421
ENSG00000019549	48917598	48921740	-1	q11.21	8	HGNC:11094	SNAI2	O43623
ENSG00000019549	48917598	48921740	-1	q11.21	8	HGNC:11094	SNAI2	
ENSG00000100056	19130279	19144684	-1	q11.21	22	HGNC:16817	ESS2	Q96DF8
ENSG00000168404	74671855	74700960	-1	q23.1	16	HGNC:26617	MLKL	
ENSG00000100056	19130279	19144684	-1	q11.21	22	HGNC:16817	ESS2	
ENSG00000105058	16185380	16192046	1	p13.11	19	HGNC:24563	FAM32A	
ENSG00000254772	62559596	62574086	-1	q12.3	11	HGNC:3213	EEF1G	P26641
ENSG00000118961	20684014	20823130	-1	p24.1	2	HGNC:26145	LDAH	
ENSG00000206203	19131308	19132622	1	q11.21	22	HGNC:11401	TSSK2	Q96PF2
ENSG00000063515	19146993	19150292	-1	q11.21	22	HGNC:4613	GSC2	O15499
ENSG00000172167	120445400	120542133	1	q24.12	8	HGNC:7417	MTBP	Q96DY7
ENSG00000160213	43772511	43776330	-1	q22.3	21	HGNC:2482	CSTB	
ENSG00000213983	23559565	23568070	-1	q11.2	14	HGNC:556	AP1G2	O75843
ENSG00000088538	50674927	51384198	1	p21.2	3	HGNC:2989	DOCK3	Q8IZD9
ENSG00000160213	43772511	43776330	-1	q22.3	21	HGNC:2482	CSTB	P04080
ENSG00000288593	43939919	43959673	1	q22.3	21			
ENSG00000172167	120445400	120542133	1	q24.12	8	HGNC:7417	MTBP	
ENSG00000174032	45393316	45418455	-1	q14.13	13	HGNC:27371	SLC25A30	Q5SVS4
ENSG00000286224	46326288	46326491	1	q22.3	21			
ENSG00000005302	11758159	11775772	1	p22.2	X	HGNC:7370	MSL3	Q8N5Y2
ENSG00000182199	57229573	57234935	1	q13.3	12	HGNC:10852	SHMT2	
ENSG00000101746	33851100	34224952	-1	q12.1	18	HGNC:7870	NOL4	O94818
ENSG00000174032	45393316	45418455	-1	q14.13	13	HGNC:27371	SLC25A30	
ENSG00000118961	20684014	20823130	-1	p24.1	2	HGNC:26145	LDAH	Q9H6V9
ENSG00000196547	90902218	90922584	1	q26.1	15	HGNC:6825	MAN2A2	P49641
ENSG00000151846	25096136	25099254	1	q12.13	13	HGNC:8556	PABPC3	Q9H361
ENSG00000101746	33851100	34224952	-1	q12.1	18	HGNC:7870	NOL4	
ENSG00000165566	25161679	25172288	-1	q12.13	13	HGNC:26360	AMER2	Q8N7J2
ENSG00000100075	19175581	19178739	-1	q11.21	22	HGNC:10979	SLC25A1	P53007
ENSG00000095370	127738317	127778710	-1	q34.11	9	HGNC:16884	SH2D3C	Q8N5H7
ENSG00000122507	33109557	33877180	1	p14.3	7	HGNC:30000	BBS9	Q3SYG4
ENSG00000122507	33109557	33877180	1	p14.3	7	HGNC:30000	BBS9	
ENSG00000100075	19175581	19178739	-1	q11.21	22	HGNC:10979	SLC25A1	
ENSG00000274404	103148	112824	1		HSCHR15_3_CTG3	HGNC:50289	GOLGA6L22	
ENSG00000095370	127738317	127778710	-1	q34.11	9	HGNC:16884	SH2D3C	
ENSG00000048707	12230030	12512047	1	p36.22	1	HGNC:23595	VPS13D	Q5THJ4
ENSG00000103942	82836946	82986153	-1	q25.2	15	HGNC:17513	HOMER2	
ENSG00000139505	25246222	25287510	-1	q12.13	13	HGNC:7453	MTMR6	Q9Y217
ENSG00000276342	25361	163470	-1		HSCHR14_2_CTG1	HGNC:20137	TMEM179	
ENSG00000139505	25246222	25287510	-1	q12.13	13	HGNC:7453	MTMR6	
ENSG00000276342	25361	163470	-1		HSCHR14_2_CTG1	HGNC:20137	TMEM179	Q6ZVK1
ENSG00000048707	12230030	12512047	1	p36.22	1	HGNC:23595	VPS13D	
ENSG00000125304	99446311	99564048	1	q32.3	13	HGNC:11865	TM9SF2	
ENSG00000132031	19992052	20012668	-1	p24.1	2	HGNC:6909	MATN3	O15232
ENSG00000136807	127785679	127790792	1	q34.11	9	HGNC:1780	CDK9	
ENSG00000114541	69168782	69542583	-1	p14.1	3	HGNC:24886	FRMD4B	Q9Y2L6
ENSG00000156469	96239398	96261610	-1	q22.1	8	HGNC:24258	MTERF3	
ENSG00000156469	96239398	96261610	-1	q22.1	8	HGNC:24258	MTERF3	Q96E29
ENSG00000159216	34787801	36004667	-1	q22.12	21	HGNC:10471	RUNX1	Q01196
ENSG00000114541	69168782	69542583	-1	p14.1	3	HGNC:24886	FRMD4B	
ENSG00000274126	137507	148338	1		HSCHR14_2_CTG1	HGNC:33795	C14orf180	Q8N912
ENSG00000274126	137507	148338	1		HSCHR14_2_CTG1	HGNC:33795	C14orf180	
ENSG00000118960	20560448	20651130	-1	p24.1	2	HGNC:24979	HS1BP3	
ENSG00000005194	57428187	57447420	-1	q21	16	HGNC:28050	CIAPIN1	Q6FI81
ENSG00000159216	34787801	36004667	-1	q22.12	21	HGNC:10471	RUNX1	
ENSG00000136982	119833976	119855894	-1	q24.12	8	HGNC:24453	DSCC1	Q9BVC3
ENSG00000136807	127785679	127790792	1	q34.11	9	HGNC:1780	CDK9	P50750
ENSG00000172172	120380761	120445402	-1	q24.12	8	HGNC:14278	MRPL13	
ENSG00000183785	18110100	18146683	1	q11.21	22	HGNC:12410	TUBA8	
ENSG00000125304	99446311	99564048	1	q32.3	13	HGNC:11865	TM9SF2	Q99805
ENSG00000005194	57428187	57447420	-1	q21	16	HGNC:28050	CIAPIN1	
ENSG00000118960	20560448	20651130	-1	p24.1	2	HGNC:24979	HS1BP3	Q53T59
ENSG00000103942	82836946	82986153	-1	q25.2	15	HGNC:17513	HOMER2	Q9NSB8
ENSG00000183785	18110100	18146683	1	q11.21	22	HGNC:12410	TUBA8	Q9NY65
ENSG00000280618	746	78058	-1		HSCHR15_1_CTG3	HGNC:13759	CYFIP1	
ENSG00000161405	39757718	39864312	-1	q21.1	17	HGNC:13178	IKZF3	Q9UKT9
ENSG00000172172	120380761	120445402	-1	q24.12	8	HGNC:14278	MRPL13	Q9BYD1
ENSG00000162444	9997206	10016021	1	p36.22	1	HGNC:30316	RBP7	
ENSG00000162444	9997206	10016021	1	p36.22	1	HGNC:30316	RBP7	Q96R05
ENSG00000275009	228776	237330	-1		HSCHR15_1_CTG3	HGNC:37444	GOLGA6L1	Q8N7Z2
ENSG00000180758	9100305	9129102	-1	p36.22	1	HGNC:23687	GPR157	Q5UAW9
ENSG00000180758	9100305	9129102	-1	p36.22	1	HGNC:23687	GPR157	
ENSG00000120669	36168217	36214588	-1	q13.3	13	HGNC:26026	SOHLH2	Q9NX45
ENSG00000136999	119416446	119424434	1	q24.12	8	HGNC:7885	CCN3	P48745
ENSG00000154118	87601835	87698156	1	q24.2	16	HGNC:14203	JPH3	Q8WXH2
ENSG00000005981	95478444	95540233	1	q21.3	7	HGNC:16009	ASB4	Q9Y574
ENSG00000161634	54644589	54648493	-1	q13.2	12	HGNC:14669	DCD	P81605
ENSG00000119778	23748664	23927123	-1	p23.3	2	HGNC:29230	ATAD2B	Q9ULI0
ENSG00000164841	108606850	108787594	-1	q23.1	8	HGNC:26409	TMEM74	Q96NL1
ENSG00000119778	23748664	23927123	-1	p23.3	2	HGNC:29230	ATAD2B	
ENSG00000250709	36168794	36297842	-1	q13.3	13	HGNC:38866	CCDC169-SOHLH2	
ENSG00000184677	22428838	22531157	1	p36.12	1	HGNC:29045	ZBTB40	
ENSG00000239900	40346461	40390463	1	q13.1	22	HGNC:291	ADSL	
ENSG00000105393	17267376	17281249	1	p13.11	19	HGNC:25008	BABAM1	Q9NWV8
ENSG00000161405	39757718	39864312	-1	q21.1	17	HGNC:13178	IKZF3	
ENSG00000105393	17267376	17281249	1	p13.11	19	HGNC:25008	BABAM1	
ENSG00000185808	37062846	37073170	-1	q22.13	21	HGNC:3046	PIGP	P57054
ENSG00000127993	92528773	92540481	1	q21.2	7	HGNC:21785	RBM48	Q5RL73
ENSG00000127993	92528773	92540481	1	q21.2	7	HGNC:21785	RBM48	
ENSG00000185808	37062846	37073170	-1	q22.13	21	HGNC:3046	PIGP	
ENSG00000184677	22428838	22531157	1	p36.12	1	HGNC:29045	ZBTB40	Q9NUA8
ENSG00000165973	20669551	21575686	1	p15.1	11	HGNC:7750	NELL1	
ENSG00000156804	123497889	123541206	-1	q24.13	8	HGNC:16731	FBXO32	Q969P5
ENSG00000127989	91692008	91880702	-1	q21.2	7	HGNC:21463	MTERF1	
ENSG00000165973	20669551	21575686	1	p15.1	11	HGNC:7750	NELL1	Q92832
ENSG00000127989	91692008	91880702	-1	q21.2	7	HGNC:21463	MTERF1	Q99551
ENSG00000005302	11758159	11775772	1	p22.2	X	HGNC:7370	MSL3	
ENSG00000213983	23559565	23568070	-1	q11.2	14	HGNC:556	AP1G2	
ENSG00000005175	47661249	47706030	-1	q13.11	12	HGNC:26151	RPAP3	Q9H6T3
ENSG00000130287	19211958	19252233	1	p13.11	19	HGNC:2465	NCAN	O14594
ENSG00000106236	98617285	98629869	1	q22.1	7	HGNC:7953	NPTX2	P47972
ENSG00000130287	19211958	19252233	1	p13.11	19	HGNC:2465	NCAN	
ENSG00000068784	45388680	45612165	-1	p21	2	HGNC:25521	SRBD1	Q8N5C6
ENSG00000255508	62559603	62591531	-1	q12.3	11			
ENSG00000242950	92468380	92477986	-1	q21.2	7	HGNC:13525	ERVW-1	Q9UQF0
ENSG00000148950	31432401	31509645	-1	p13	11	HGNC:26317	IMMP1L	
ENSG00000164645	88794106	88795737	-1	q21.13	7	HGNC:22402	TEX47	Q8TBZ9
ENSG00000276856	80186	136694	-1		HSCHR15_1_CTG3	HGNC:18600	TUBGCP5	
ENSG00000185069	52768155	52777345	-1	q13.13	12	HGNC:24430	KRT76	Q01546
ENSG00000162949	30722771	30820542	-1	p23.1	2	HGNC:16663	CAPN13	
ENSG00000148950	31432401	31509645	-1	p13	11	HGNC:26317	IMMP1L	Q96LU5
ENSG00000239900	40346461	40390463	1	q13.1	22	HGNC:291	ADSL	P30566
ENSG00000140937	64943753	65126112	-1	q21	16	HGNC:1750	CDH11	P55287
ENSG00000242715	36222008	36297840	-1	q13.3	13	HGNC:34361	CCDC169	A6NNP5
ENSG00000105705	19276018	19320509	-1	p13.11	19	HGNC:18643	SUGP1	
ENSG00000140937	64943753	65126112	-1	q21	16	HGNC:1750	CDH11	
ENSG00000138674	82818509	82901166	-1	q21.22	4	HGNC:17052	SEC31A	O94979
ENSG00000161395	39671122	39696797	-1	q12	17	HGNC:23719	PGAP3	
ENSG00000205029	55838752	55839738	1	q12.1	11	HGNC:15283	OR5D16	Q8NGK9
ENSG00000006128	97732084	97740472	1	q21.3	7	HGNC:11517	TAC1	P20366
ENSG00000176971	26994112	26997087	1	p14.2	11	HGNC:33747	FIBIN	Q8TAL6
ENSG00000162949	30722771	30820542	-1	p23.1	2	HGNC:16663	CAPN13	Q6MZZ7
ENSG00000242715	36222008	36297840	-1	q13.3	13	HGNC:34361	CCDC169	
ENSG00000112339	134960378	135103056	-1	q23.3	6	HGNC:4834	HBS1L	Q9Y450
ENSG00000161395	39671122	39696797	-1	q12	17	HGNC:23719	PGAP3	Q96FM1
ENSG00000157326	23953734	23969279	1	q11.2	14	HGNC:16985	DHRS4	Q9BTZ2
ENSG00000140950	84476355	84554033	-1	q24.1	16	HGNC:29325	MEAK7	Q6P9B6
ENSG00000278229	325859	329670	-1		HSCHR15_5_CTG8	HGNC:10397	RPS17	P08708
ENSG00000140950	84476355	84554033	-1	q24.1	16	HGNC:29325	MEAK7	
ENSG00000157326	23953734	23969279	1	q11.2	14	HGNC:16985	DHRS4	
ENSG00000278229	325859	329670	-1		HSCHR15_5_CTG8	HGNC:10397	RPS17	
ENSG00000100218	23059415	23145021	-1	q11.23	22	HGNC:13437	RSPH14	Q9UHP6
ENSG00000132432	54752250	54759974	-1	p11.2	7	HGNC:18277	SEC61G	P60059
ENSG00000112339	134960378	135103056	-1	q23.3	6	HGNC:4834	HBS1L	
ENSG00000100218	23059415	23145021	-1	q11.23	22	HGNC:13437	RSPH14	
ENSG00000131051	35701347	35742312	-1	q11.22	20	HGNC:15923	RBM39	Q14498
ENSG00000073417	84980440	85139145	1	q25.3	15	HGNC:8793	PDE8A	O60658
ENSG00000128266	23070519	23125032	1	q11.22	22	HGNC:4395	GNAZ	P19086
ENSG00000171475	40219304	40284136	1	q21.2	17	HGNC:30923	WIPF2	
ENSG00000136877	127794597	127814327	1	q34.11	9	HGNC:3824	FPGS	Q05932
ENSG00000131051	35701347	35742312	-1	q11.22	20	HGNC:15923	RBM39	
ENSG00000131697	5862811	5992473	-1	p36.31	1	HGNC:19104	NPHP4	O75161
ENSG00000187772	104936616	105083332	1	q16.3	6	HGNC:32207	LIN28B	
ENSG00000103091	74871362	75000173	-1	q23.1	16	HGNC:25706	WDR59	Q6PJI9
ENSG00000187772	104936616	105083332	1	q16.3	6	HGNC:32207	LIN28B	Q6ZN17
ENSG00000110107	60890547	60906585	-1	q12.2	11	HGNC:17896	PRPF19	Q9UMS4
ENSG00000110107	60890547	60906585	-1	q12.2	11	HGNC:17896	PRPF19	
ENSG00000105705	19276018	19320509	-1	p13.11	19	HGNC:18643	SUGP1	Q8IWZ8
ENSG00000103091	74871362	75000173	-1	q23.1	16	HGNC:25706	WDR59	
